155,G1T1701_155_009_E2_MP,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_009_E6_MP,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_009_E8_MP,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_009_F12_GMP,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_009_C5_MP,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_001_C11_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_001_C9_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_001_D8_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_002_B1_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_002_B4_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_002_C10_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_003_G7_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_004_E6_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_004_E9_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_004_F10_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_004_G10_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_005_C7_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_005_F11_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_006_F11_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_007_A5_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_007_F12_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_007_F3_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_007_F9_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_007_G10_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_007_H3_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_008_A4_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_008_A7_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_008_B7_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_008_C5_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_008_C7_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_008_E12_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_008_E3_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_008_F3_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_008_H10_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_010_A2_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_010_B10_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_010_B2_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_010_D1_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_010_F5_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_010_F8_G,G1T1701_BR_048_P,G1T1701_BR_001_P,G1T1701_BR_048_P__G1T1701_BR_001_P
155,G1T1701_155_009_G3_MP,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_009_G4_MP,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_009_G6_MP,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_009_A10_GMP,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_009_B12_GMP,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_009_D3_MP,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_001_A12_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_001_A9_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_001_C5_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_001_E1_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_001_E7_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_001_H9_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_002_A2_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_002_G3_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_003_A12_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_003_C4_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_003_F1_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_004_C2_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_005_F6_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_006_C7_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_006_F10_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_006_H6_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_007_H4_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_008_F11_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_008_F2_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_008_F9_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_008_G11_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_008_G4_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_010_A4_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_010_C1_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_010_D3_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_010_D8_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_010_F11_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_010_F6_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_010_G3_G,G1T1701_BR_048_P,G1T1701_BR_002_P,G1T1701_BR_048_P__G1T1701_BR_002_P
155,G1T1701_155_002_C8_G,G1T1701_BR_049_GP,G1T1701_BR_001_P,G1T1701_BR_049_GP__G1T1701_BR_001_P
155,G1T1701_155_002_H11_G,G1T1701_BR_049_GP,G1T1701_BR_001_P,G1T1701_BR_049_GP__G1T1701_BR_001_P
155,G1T1701_155_003_A1_G,G1T1701_BR_049_GP,G1T1701_BR_001_P,G1T1701_BR_049_GP__G1T1701_BR_001_P
155,G1T1701_155_009_G11_MP,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_009_H9_MP,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_009_A3_MP,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_001_C7_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_002_A1_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_002_B9_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_003_F11_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_004_C7_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_004_C8_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_004_D3_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_005_B7_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_005_G11_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_006_C3_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_006_C4_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_007_C6_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_008_D4_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_008_E4_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_010_B12_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_010_B6_G,G1T1701_BR_049_GP,G1T1701_BR_003_P,G1T1701_BR_049_GP__G1T1701_BR_003_P
155,G1T1701_155_008_B4_G,G1T1701_BR_052_P,G1T1701_BR_004_P,G1T1701_BR_052_P__G1T1701_BR_004_P
155,G1T1701_155_004_H1_G,G1T1701_BR_052_P,G1T1701_BR_007_P,G1T1701_BR_052_P__G1T1701_BR_007_P
155,G1T1701_155_008_D6_G,G1T1701_BR_052_P,G1T1701_BR_007_P,G1T1701_BR_052_P__G1T1701_BR_007_P
155,G1T1701_155_001_A7_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_001_H3_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_004_C1_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_004_H10_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_005_D5_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_005_F7_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_006_A10_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_006_D8_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_007_A9_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_007_B4_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_007_E9_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_007_F11_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_008_A3_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_008_C1_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_008_D10_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_008_G7_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_010_A11_G,G1T1701_BR_053_GP,G1T1701_BR_005_P,G1T1701_BR_053_GP__G1T1701_BR_005_P
155,G1T1701_155_009_D4_MP,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_009_F1_MP,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_009_F2_MP,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_009_F7_MP,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_009_G8_MP,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_009_B10_GMP,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_009_B4_MP,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_009_B5_MP,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_009_C8_MP,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_009_C9_MP,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_001_F3_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_001_H11_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_002_B10_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_002_B3_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_002_G11_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_002_G2_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_002_H2_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_002_H4_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_003_C9_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_003_F5_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_004_E11_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_004_E3_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_004_F11_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_004_H4_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_005_A1_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_005_A9_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_005_B10_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_005_B12_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_005_B3_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_005_E8_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_005_F8_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_005_H4_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_006_B11_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_006_B8_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_006_C12_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_006_D10_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_006_D4_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_007_A10_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_007_A2_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_007_B1_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_007_B12_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_007_B6_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_007_C1_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_007_C4_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_008_B9_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_008_C4_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_008_C8_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_008_D11_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_008_D5_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_010_B4_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_010_B7_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_010_B8_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_010_D5_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_010_D9_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_010_E7_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
155,G1T1701_155_010_G11_G,G1T1701_BR_053_GP,G1T1701_BR_006_P,G1T1701_BR_053_GP__G1T1701_BR_006_P
